Daytime_dd_mm_yyyy_hh_ss,Daynum_d,VehId,Trip,Timestamp,Latitude,Longitude,HV Battery Soc,Distance,Stop_d,Stop_hh_mm_ss
01-Nov-2017 22:04:15,1.9196,535,324,0,42.229771389,-83.719065,NaN,0,0,00:00:00
01-Nov-2017 22:07:09,1.9216,535,324,173800,42.230308889,-83.701121389,NaN,1.4787798491,0,00:00:00
01-Nov-2017 18:34:59,1.7743,537,688,0,42.264031667,-83.764756667,48.627468109,0,0,00:00:00
01-Nov-2017 18:57:36,1.79,537,688,1357100,42.277655,-83.734693889,40.392169952,5.8068013981,0,00:00:00
01-Nov-2017 00:22:18,1.0155,540,483,0,42.291189167,-83.7999975,NaN,0,0,00:00:00
01-Nov-2017 00:30:17,1.021,540,483,478700,42.281185556,-83.747656944,NaN,4.532716672,0.959859675940744,23:10:11
01-Nov-2017 23:32:29,1.9809,540,489,0,42.291198333,-83.799323611,NaN,0,0,00:00:00
01-Nov-2017 23:41:47,1.9874,540,489,558700,42.276129444,-83.743594444,NaN,5.3483457915,0,00:00:00
01-Nov-2017 12:52:31,1.5365,547,350,0,42.254252222,-83.681146667,NaN,0,0,00:00:00
01-Nov-2017 13:01:50,1.5429,547,350,559200,42.277252778,-83.733405278,NaN,5.2758749295,0.360193286977782,08:48:00
01-Nov-2017 21:40:31,1.9031,547,351,0,42.272388333,-83.728321667,NaN,0,0,00:00:00
01-Nov-2017 21:51:37,1.9108,547,351,665600,42.245481944,-83.680956389,NaN,5.9037396723,0,00:00:00
01-Nov-2017 12:49:59,1.5347,549,240,0,42.273421389,-83.779968056,NaN,0,0,00:00:00
01-Nov-2017 12:57:48,1.5401,549,240,469100,42.316216111,-83.777805278,NaN,4.9699121009,0.387933092551855,09:26:26
01-Nov-2017 22:16:25,1.9281,549,241,0,42.316256944,-83.777507222,NaN,0,0,00:00:00
01-Nov-2017 22:31:30,1.9385,549,241,904200,42.262197778,-83.779875556,NaN,6.2491348928,0,00:00:00
01-Nov-2017 00:04:13,1.0029,550,413,0,42.291748889,-83.682617222,12.549023628,0,0,00:00:00
01-Nov-2017 00:05:49,1.004,550,413,95300,42.309110278,-83.677267778,9.019610405,2.0579703521,0,00:00:00
01-Nov-2017 11:09:22,1.4648,557,360,0,42.284635833,-83.748346111,NaN,0,0,00:00:00
01-Nov-2017 11:15:03,1.4688,557,360,340800,42.243809722,-83.739871667,NaN,5.4058942917,0,00:00:00
01-Nov-2017 19:10:26,1.7989,569,258,0,42.245183611,-83.702871111,47.058837891,0,0,00:00:00
01-Nov-2017 19:15:06,1.8022,569,258,279500,42.252759167,-83.675484167,42.352954864,3.3160065485,0.0651634536962984,01:38:30
01-Nov-2017 20:48:56,1.8673,569,259,0,42.253956111,-83.680849167,40.000011444,0,0,00:00:00
01-Nov-2017 20:52:22,1.8697,569,259,206300,42.257648333,-83.699921944,33.333343506,1.6312721638,0,00:00:00
01-Nov-2017 14:33:17,1.6065,574,143,0,42.2293425,-83.73931,NaN,0,0,00:00:00
01-Nov-2017 14:37:05,1.6091,574,143,227700,42.230388611,-83.700725278,NaN,3.2160644691,0.165448796233335,04:02:03
01-Nov-2017 18:35:20,1.7745,574,145,0,42.230246667,-83.699714444,NaN,0,0,00:00:00
01-Nov-2017 18:42:14,1.7793,574,145,414400,42.244340833,-83.729499444,NaN,4.4085101272,0,00:00:00
01-Nov-2017 21:48:40,1.9088,575,286,0,42.287512778,-83.71896,NaN,0,0,00:00:00
01-Nov-2017 21:57:16,1.9148,575,286,515300,42.283324444,-83.748155833,NaN,2.8367964739,0,00:00:00
01-Nov-2017 20:31:22,1.8551,576,111,0,42.284732222,-83.802085556,NaN,0,0,00:00:00
01-Nov-2017 20:35:59,1.8583,576,111,276600,42.280724167,-83.780915556,NaN,1.9155486051,0.0282868703111132,00:45:21
01-Nov-2017 21:16:43,1.8866,576,113,0,42.268136944,-83.7715475,NaN,0,0,00:00:00
01-Nov-2017 21:27:01,1.8938,576,113,617800,42.258651944,-83.789230833,NaN,3.9000101142,0,00:00:00
01-Nov-2017 16:13:37,1.6761,579,107,0,42.286943333,-83.743551667,NaN,0,0,00:00:00
01-Nov-2017 16:17:23,1.6787,579,107,225200,42.278211111,-83.752045833,NaN,1.6015984378,0,00:00:00
01-Nov-2017 16:32:49,1.6895,584,106,0,42.2316275,-83.739108056,NaN,0,0,00:00:00
01-Nov-2017 16:43:58,1.6972,584,106,669100,42.274635833,-83.734598333,NaN,6.052857381,0,00:00:00
01-Nov-2017 00:37:07,1.0258,588,73,0,42.309430556,-83.677319167,NaN,0,0,00:00:00
01-Nov-2017 00:54:21,1.0377,588,73,1033500,42.244418611,-83.764921111,NaN,11.814808663,0,00:00:00
02-Nov-2017 13:51:53,2.5777,8,708,0,42.261997222,-83.706373889,NaN,0,0,00:00:00
02-Nov-2017 13:58:48,2.5825,8,708,415400,42.295074444,-83.704615278,NaN,5.2431397561,0,00:00:00
02-Nov-2017 21:27:13,2.8939,10,1561,0,42.286599722,-83.732571667,71.707321167,0,0,00:00:00
02-Nov-2017 21:34:53,2.8992,10,1561,460400,42.278520278,-83.751119722,66.463417053,2.4141730129,0,00:00:00
02-Nov-2017 12:41:27,2.5288,108,782,0,42.271716111,-83.744769722,NaN,0,0,00:00:00
02-Nov-2017 12:46:56,2.5326,108,782,329300,42.276711389,-83.731019444,NaN,1.567151769,0.0281857037074102,00:46:04
02-Nov-2017 13:27:31,2.5608,108,784,0,42.277281111,-83.731058611,NaN,0,0,00:00:00
02-Nov-2017 13:34:06,2.5654,108,784,394900,42.270704167,-83.750178611,NaN,2.1640599281,0.0524985833481511,01:22:11
02-Nov-2017 14:49:42,2.6179,108,785,0,42.2750825,-83.733184167,NaN,0,0,00:00:00
02-Nov-2017 14:54:13,2.621,108,785,270800,42.269585,-83.747464722,NaN,1.7355548249,0,00:00:00
02-Nov-2017 16:43:04,2.6966,110,630,0,42.275855833,-83.746501111,NaN,0,0,00:00:00
02-Nov-2017 16:46:24,2.6989,110,630,200000,42.275813889,-83.746481944,NaN,0.0049233794374,0,00:00:00
02-Nov-2017 14:23:36,2.5997,116,2466,0,42.271901667,-83.739321944,NaN,0,0,00:00:00
02-Nov-2017 14:26:19,2.6016,116,2466,162900,42.269640278,-83.747549167,NaN,0.90449722219,0.0393825093333349,00:59:25
02-Nov-2017 15:23:01,2.641,116,2468,0,42.239718611,-83.738692222,NaN,0,0,00:00:00
02-Nov-2017 15:32:23,2.6475,116,2468,561700,42.278569167,-83.737620833,NaN,4.5768664036,0.0645817591925963,01:42:22
02-Nov-2017 17:05:23,2.7121,116,2471,0,42.275163611,-83.7314425,NaN,0,0,00:00:00
02-Nov-2017 17:22:07,2.7237,116,2471,1003700,42.271800278,-83.740626667,NaN,5.8628098524,0,00:00:00
02-Nov-2017 00:59:49,2.0415,124,757,0,42.2604225,-83.729569167,NaN,0,0,00:00:00
02-Nov-2017 01:03:16,2.0439,124,757,206900,42.260540278,-83.729441944,NaN,0.025521936786,0,00:00:00
02-Nov-2017 14:32:23,2.6058,125,1276,0,42.270956111,-83.740475,NaN,0,0,00:00:00
02-Nov-2017 14:34:34,2.6073,125,1276,130800,42.277156111,-83.744091944,NaN,0.92169279102,0.253999648211112,06:07:56
02-Nov-2017 20:40:19,2.8613,125,1282,0,42.259077778,-83.709017778,NaN,0,0,00:00:00
02-Nov-2017 20:43:08,2.8633,125,1282,168400,42.261226111,-83.729410278,NaN,1.7718305258,0,00:00:00
02-Nov-2017 17:40:51,2.7367,128,589,0,42.274103056,-83.777014444,NaN,0,0,00:00:00
02-Nov-2017 18:03:51,2.7527,128,589,1380500,42.230665,-83.680318611,NaN,16.187879443,0,00:00:00
02-Nov-2017 15:59:14,2.6661,133,1386,0,42.257540556,-83.766950278,NaN,0,0,00:00:00
02-Nov-2017 16:08:30,2.6726,133,1386,556200,42.22936,-83.745713333,NaN,6.434132627,0,00:00:00
02-Nov-2017 15:19:25,2.6385,140,1222,0,42.276283611,-83.749956111,NaN,0,0,00:00:00
02-Nov-2017 15:27:20,2.644,140,1222,475400,42.281371667,-83.728860556,NaN,2.5615301829,0.0886735369851883,02:15:36
02-Nov-2017 17:35:01,2.7327,140,1223,0,42.281518611,-83.730888333,NaN,0,0,00:00:00
02-Nov-2017 17:39:05,2.7355,140,1223,243400,42.28145,-83.745981944,NaN,1.4382766158,0.0575699167703725,01:26:58
02-Nov-2017 19:01:59,2.793,140,1225,0,42.280525278,-83.753710833,NaN,0,0,00:00:00
02-Nov-2017 19:12:14,2.8002,140,1225,614800,42.3091,-83.677744167,NaN,11.535606561,0.0217126388592632,00:41:31
02-Nov-2017 19:43:30,2.8219,140,1226,0,42.297518889,-83.6814425,NaN,0,0,00:00:00
02-Nov-2017 20:01:58,2.8347,140,1226,1108400,42.277943889,-83.748028611,NaN,7.7071977502,0,00:00:00
02-Nov-2017 14:17:04,2.5952,147,712,0,42.305069444,-83.692797778,NaN,0,0,00:00:00
02-Nov-2017 14:20:27,2.5975,147,712,203200,42.274240833,-83.674778611,NaN,4.4197672953,0,00:00:00
02-Nov-2017 01:32:28,2.0642,150,504,0,42.274460278,-83.744282778,NaN,0,0,00:00:00
02-Nov-2017 01:38:35,2.0685,150,504,367100,42.243269167,-83.719831389,NaN,4.1244413002,0,00:00:00
02-Nov-2017 13:21:24,2.5565,155,1505,0,42.274915556,-83.674134444,NaN,0,0,00:00:00
02-Nov-2017 13:27:39,2.5609,155,1505,375000,42.302771944,-83.703638611,NaN,5.4864103606,0.130123787022225,03:13:37
02-Nov-2017 16:35:01,2.691,155,1510,0,42.307986944,-83.76592,NaN,0,0,00:00:00
02-Nov-2017 16:53:28,2.7038,155,1510,1107000,42.285168056,-83.800791944,NaN,7.4940081152,0.164524120300007,04:15:22
02-Nov-2017 20:50:23,2.8683,155,1511,0,42.232437778,-83.739156667,NaN,0,0,00:00:00
02-Nov-2017 20:55:39,2.872,155,1511,315400,42.230294444,-83.700708889,NaN,3.5372553048,0,00:00:00
02-Nov-2017 18:30:37,2.7713,157,1932,0,42.2744725,-83.674155278,NaN,0,0,00:00:00
02-Nov-2017 18:33:02,2.773,157,1932,145400,42.283210833,-83.687950833,NaN,2.0296080761,0,00:00:00
02-Nov-2017 13:24:51,2.5589,174,1145,0,42.244144722,-83.719645,NaN,0,0,00:00:00
02-Nov-2017 13:37:07,2.5674,174,1145,735500,42.2811325,-83.731045833,NaN,5.8918252597,0,00:00:00
02-Nov-2017 19:04:10,2.7946,180,949,0,42.244765833,-83.699878611,NaN,0,0,00:00:00
02-Nov-2017 19:20:38,2.806,180,949,988400,42.312506111,-83.679956389,NaN,9.8357002857,0,00:00:00
02-Nov-2017 12:53:18,2.537,181,889,0,42.230683056,-83.699838056,NaN,0,0,00:00:00
02-Nov-2017 13:03:12,2.5439,181,889,594500,42.2949775,-83.704587222,NaN,7.6814836824,0,00:00:00
02-Nov-2017 14:39:40,2.6109,185,1480,0,42.305044444,-83.6929075,NaN,0,0,00:00:00
02-Nov-2017 14:41:49,2.6124,185,1480,129200,42.309057778,-83.6789375,NaN,1.2697952469,0,00:00:00
02-Nov-2017 18:15:57,2.7611,192,1087,0,42.264796944,-83.680753056,NaN,0,0,00:00:00
02-Nov-2017 18:23:29,2.7663,192,1087,452300,42.275226944,-83.73468,NaN,5.3543778151,0.0293158425962994,00:49:45
02-Nov-2017 19:05:42,2.7956,192,1089,0,42.256564444,-83.696153056,NaN,0,0,00:00:00
02-Nov-2017 19:08:16,2.7974,192,1089,154000,42.2526375,-83.675376667,NaN,1.7746155618,0,00:00:00
02-Nov-2017 20:55:41,2.872,203,431,0,42.274564722,-83.674313611,NaN,0,0,00:00:00
02-Nov-2017 21:32:54,2.8978,203,431,2233200,42.274386667,-83.674263611,NaN,12.226971323,0,00:00:00
02-Nov-2017 12:39:09,2.5272,207,883,0,42.315979444,-83.734281944,NaN,0,0,00:00:00
02-Nov-2017 12:49:12,2.5342,207,883,603500,42.286669167,-83.732731389,NaN,3.7425241432,0.353923518496301,08:39:42
02-Nov-2017 21:18:51,2.8881,207,884,0,42.289758333,-83.738331944,NaN,0,0,00:00:00
02-Nov-2017 21:23:03,2.891,207,884,251900,42.315506111,-83.733970833,NaN,2.948499763,0,00:00:00
02-Nov-2017 00:36:17,2.0252,215,1260,0,42.2527575,-83.674322222,NaN,0,0,00:00:00
02-Nov-2017 00:38:15,2.0266,215,1260,117600,42.256712778,-83.695076111,NaN,1.7641779776,0,00:00:00
02-Nov-2017 11:36:13,2.4835,223,602,0,42.227886944,-83.778631389,NaN,0,0,00:00:00
02-Nov-2017 11:37:52,2.4846,223,602,99400,42.239473611,-83.769291944,NaN,1.6901752556,0,00:00:00
02-Nov-2017 17:39:02,2.7354,225,894,0,42.2850825,-83.802066111,NaN,0,0,00:00:00
02-Nov-2017 17:47:05,2.741,225,894,482300,42.281525556,-83.747969167,NaN,4.6004308525,0,00:00:00
02-Nov-2017 15:46:27,2.6573,228,1338,0,42.264164444,-83.750367778,NaN,0,0,00:00:00
02-Nov-2017 15:49:00,2.659,228,1338,153400,42.277268611,-83.747474444,NaN,1.5599229566,0,00:00:00
02-Nov-2017 12:12:50,2.5089,230,883,0,42.272581944,-83.727963333,NaN,0,0,00:00:00
02-Nov-2017 12:20:25,2.5142,230,883,455600,42.264832222,-83.680821667,NaN,4.6865327726,0,00:00:00
02-Nov-2017 20:10:30,2.8406,231,1158,0,42.254283611,-83.680951944,NaN,0,0,00:00:00
02-Nov-2017 20:28:06,2.8529,231,1158,1056300,42.273320833,-83.798240833,NaN,10.485547312,0,00:00:00
02-Nov-2017 00:28:34,2.0198,237,735,0,42.284905833,-83.801764444,NaN,0,0,00:00:00
02-Nov-2017 00:38:05,2.0265,237,735,570500,42.255808333,-83.750535278,NaN,7.5737563544,0.693150962940745,16:47:39
02-Nov-2017 17:16:13,2.7196,237,736,0,42.271631667,-83.744398889,NaN,0,0,00:00:00
02-Nov-2017 17:33:19,2.7315,237,736,1025800,42.255777222,-83.750614722,NaN,5.4164458526,0.145664129614822,03:46:51
02-Nov-2017 21:03:04,2.8771,237,737,0,42.274505833,-83.744136111,NaN,0,0,00:00:00
02-Nov-2017 21:24:10,2.8918,237,737,1266100,42.255431667,-83.750805556,NaN,5.2378013493,0,00:00:00
02-Nov-2017 00:18:13,2.0127,242,441,0,42.296777222,-83.681868611,NaN,0,0,00:00:00
02-Nov-2017 00:21:09,2.0147,242,441,175500,42.274386389,-83.6754575,NaN,3.0410366059,0.739556805500001,17:47:54
02-Nov-2017 18:06:07,2.7542,242,442,0,42.254008333,-83.680966111,NaN,0,0,00:00:00
02-Nov-2017 18:11:51,2.7582,242,442,344600,42.305168333,-83.692535833,NaN,7.0838259729,0,00:00:00
02-Nov-2017 18:16:36,2.7615,244,894,0,42.275078889,-83.731596944,NaN,0,0,00:00:00
02-Nov-2017 18:24:18,2.7669,244,894,462000,42.252688611,-83.675545833,NaN,5.5943875648,0,00:00:00
02-Nov-2017 23:49:25,2.9927,246,870,0,42.264063611,-83.7503475,NaN,0,0,00:00:00
02-Nov-2017 23:53:45,2.9957,246,870,259100,42.2576475,-83.700784167,NaN,4.2168307444,0,00:00:00
02-Nov-2017 12:55:31,2.5386,248,918,0,42.256508056,-83.695586667,NaN,0,0,00:00:00
02-Nov-2017 13:01:36,2.5428,248,918,364800,42.295122222,-83.704606111,NaN,4.7134035848,0,00:00:00
02-Nov-2017 17:55:16,2.7467,249,965,0,42.229936111,-83.719684444,NaN,0,0,00:00:00
02-Nov-2017 17:56:58,2.7479,249,965,102200,42.229333333,-83.73858,NaN,1.5590754494,0,00:00:00
02-Nov-2017 18:30:04,2.7709,250,1257,0,42.242235278,-83.767308611,NaN,0,0,00:00:00
02-Nov-2017 18:33:29,2.7733,250,1257,204800,42.242255278,-83.798174444,NaN,2.5950006058,0,00:00:00
02-Nov-2017 02:17:33,2.0955,257,788,0,42.2813425,-83.735285833,NaN,0,0,00:00:00
02-Nov-2017 02:21:17,2.0981,257,788,224500,42.268305278,-83.722434722,NaN,1.9419753804,0,00:00:00
02-Nov-2017 20:27:21,2.8523,258,564,0,42.288186944,-83.692329722,NaN,0,0,00:00:00
02-Nov-2017 20:29:18,2.8537,258,564,117700,42.283939444,-83.68783,NaN,1.8012529955,0,00:00:00
02-Nov-2017 13:11:09,2.5494,259,681,0,42.273133333,-83.798743611,NaN,0,0,00:00:00
02-Nov-2017 13:24:58,2.559,259,681,829200,42.2744025,-83.744316667,NaN,5.5211689105,0.322074490677783,07:57:37
02-Nov-2017 21:08:46,2.8811,259,683,0,42.271251111,-83.740605556,NaN,0,0,00:00:00
02-Nov-2017 21:27:15,2.8939,259,683,1109700,42.230633056,-83.680974167,NaN,8.3824418353,0,00:00:00
02-Nov-2017 21:41:13,2.9036,267,653,0,42.284693889,-83.743699722,NaN,0,0,00:00:00
02-Nov-2017 21:55:36,2.9136,267,653,863500,42.309079444,-83.678415556,NaN,6.6129031124,0,00:00:00
02-Nov-2017 13:13:04,2.5507,276,882,0,42.317741111,-83.679195833,NaN,0,0,00:00:00
02-Nov-2017 13:17:17,2.5537,276,882,253300,42.284959167,-83.682453611,NaN,3.87877952,0.380461490737039,09:12:05
02-Nov-2017 22:25:09,2.9341,276,886,0,42.309427778,-83.677165833,NaN,0,0,00:00:00
02-Nov-2017 22:27:29,2.9358,276,886,139800,42.285372778,-83.682372222,NaN,2.8083968869,0.0119416666444452,00:19:32
02-Nov-2017 22:44:41,2.9477,276,887,0,42.287386111,-83.682025,NaN,0,0,00:00:00
02-Nov-2017 22:47:42,2.9498,276,887,180900,42.31638,-83.679591944,NaN,3.4407345126,0,00:00:00
02-Nov-2017 18:52:49,2.7867,291,1146,0,42.282255833,-83.735433889,NaN,0,0,00:00:00
02-Nov-2017 18:57:42,2.7901,291,1146,293500,42.290687778,-83.718498333,NaN,2.281125161,0.112177981559261,02:46:25
02-Nov-2017 21:39:14,2.9023,291,1147,0,42.286529444,-83.732263333,NaN,0,0,00:00:00
02-Nov-2017 21:50:54,2.9104,291,1147,699700,42.284598333,-83.770714444,NaN,4.0579854837,0,00:00:00
02-Nov-2017 21:56:07,2.914,301,1148,0,42.300492778,-83.735728611,NaN,0,0,00:00:00
02-Nov-2017 22:10:11,2.9237,301,1148,844700,42.292898333,-83.784819444,NaN,5.7518937255,0,00:00:00
02-Nov-2017 13:49:26,2.576,307,865,0,42.244963333,-83.699825278,NaN,0,0,00:00:00
02-Nov-2017 13:52:24,2.5781,307,865,177600,42.245396667,-83.680923056,NaN,1.5596263214,0,00:00:00
02-Nov-2017 23:15:34,2.9691,315,478,0,42.277314444,-83.733266111,NaN,0,0,00:00:00
02-Nov-2017 23:18:23,2.9711,315,478,169400,42.272335278,-83.735684167,NaN,0.89591638005,0,00:00:00
02-Nov-2017 16:12:06,2.6751,319,674,0,42.2897025,-83.738565833,NaN,0,0,00:00:00
02-Nov-2017 16:17:53,2.6791,319,674,347700,42.310477778,-83.717242778,NaN,3.2279649587,0,00:00:00
02-Nov-2017 21:06:44,2.8797,323,947,0,42.277194167,-83.733458333,NaN,0,0,00:00:00
02-Nov-2017 21:21:53,2.8902,323,947,909200,42.230699444,-83.680398889,NaN,8.2324137759,0,00:00:00
02-Nov-2017 16:39:18,2.694,330,933,0,42.244064722,-83.719794167,NaN,0,0,00:00:00
02-Nov-2017 16:41:43,2.6956,330,933,145400,42.244113611,-83.738737778,NaN,1.6068041354,0.0506061666296307,01:15:17
02-Nov-2017 17:54:35,2.7462,330,935,0,42.243713333,-83.739700556,NaN,0,0,00:00:00
02-Nov-2017 17:59:27,2.7496,330,935,291500,42.229970833,-83.714026111,NaN,3.6888276905,0,00:00:00
02-Nov-2017 13:28:34,2.5615,350,775,0,42.255040278,-83.751200833,NaN,0,0,00:00:00
02-Nov-2017 13:31:54,2.5638,350,775,200600,42.244279167,-83.735135833,NaN,2.4516917011,0,00:00:00
02-Nov-2017 16:59:44,2.7081,355,738,0,42.249491944,-83.700241111,NaN,0,0,00:00:00
02-Nov-2017 17:08:10,2.714,355,738,506000,42.2295075,-83.738891667,NaN,5.3410411745,0,00:00:00
02-Nov-2017 14:12:49,2.5922,367,941,0,42.288857222,-83.750766389,NaN,0,0,00:00:00
02-Nov-2017 14:19:21,2.5968,367,941,391200,42.315656111,-83.734426111,NaN,4.3021664133,0.180847740722225,04:26:57
02-Nov-2017 18:39:46,2.7776,367,945,0,42.284946944,-83.801796944,NaN,0,0,00:00:00
02-Nov-2017 18:50:06,2.7848,367,945,619900,42.288741667,-83.754168889,NaN,5.1033673073,0.0660998055814859,01:45:31
02-Nov-2017 20:25:17,2.8509,367,946,0,42.290799444,-83.739647222,NaN,0,0,00:00:00
02-Nov-2017 20:28:18,2.853,367,946,181200,42.289099444,-83.750603333,NaN,1.5992551713,0,00:00:00
02-Nov-2017 13:02:16,2.5432,369,1554,0,42.280961111,-83.775727222,NaN,0,0,00:00:00
02-Nov-2017 13:05:37,2.5456,369,1554,201100,42.282356944,-83.749690278,NaN,2.2268559738,0,00:00:00
02-Nov-2017 15:18:53,2.6381,370,1319,0,42.256036667,-83.691926111,NaN,0,0,00:00:00
02-Nov-2017 15:23:20,2.6412,370,1319,267000,42.274395,-83.730543333,NaN,3.9345065464,0.0341896297222246,00:53:41
02-Nov-2017 16:12:34,2.6754,370,1320,0,42.277430833,-83.698616944,NaN,0,0,00:00:00
02-Nov-2017 16:17:33,2.6789,370,1320,298700,42.308901944,-83.676995278,NaN,5.3648607744,0,00:00:00
02-Nov-2017 14:43:26,2.6135,374,731,0,42.257005833,-83.695881944,NaN,0,0,00:00:00
02-Nov-2017 14:52:00,2.6194,374,731,513300,42.308803056,-83.677140833,NaN,7.8532323774,0.114848583377781,02:53:57
02-Nov-2017 17:37:23,2.7343,374,732,0,42.309181389,-83.677255556,NaN,0,0,00:00:00
02-Nov-2017 17:48:02,2.7417,374,732,639600,42.271386667,-83.726636944,NaN,9.1805222907,0,00:00:00
02-Nov-2017 13:57:37,2.5817,384,714,0,42.285071111,-83.682888056,NaN,0,0,00:00:00
02-Nov-2017 14:01:12,2.5842,384,714,214900,42.274543333,-83.674536667,NaN,1.8586707622,0.348452296281483,08:25:22
02-Nov-2017 22:22:59,2.9326,384,720,0,42.295134167,-83.704669167,NaN,0,0,00:00:00
02-Nov-2017 22:31:16,2.9384,384,720,496900,42.293708056,-83.724491944,NaN,1.9834620896,0,00:00:00
02-Nov-2017 13:27:35,2.5608,388,641,0,42.230273333,-83.699789167,88.61013031,0,0,00:00:00
02-Nov-2017 13:39:08,2.5688,388,641,693200,42.256887778,-83.760598611,51.156963348,8.0574732151,0,00:00:00
02-Nov-2017 23:16:49,2.97,392,410,0,42.277576944,-83.698614167,NaN,0,0,00:00:00
02-Nov-2017 23:22:25,2.9739,392,410,336000,42.254909722,-83.685435278,NaN,4.1179300718,0.0190069259111136,00:32:58
02-Nov-2017 23:49:47,2.9929,392,411,0,42.257013333,-83.695676944,NaN,0,0,00:00:00
02-Nov-2017 23:52:33,2.9948,392,411,165500,42.277272778,-83.698693056,NaN,2.6283215841,0,00:00:00
02-Nov-2017 20:59:33,2.8747,393,1257,0,42.281439722,-83.744105278,NaN,0,0,00:00:00
02-Nov-2017 21:01:03,2.8757,393,1257,89800,42.280899167,-83.751051667,NaN,0.63718641928,0,00:00:00
02-Nov-2017 15:12:49,2.6339,398,539,0,42.274143611,-83.776775,53,0,0,00:00:00
02-Nov-2017 15:19:19,2.6384,398,539,389700,42.308049444,-83.781236944,32,3.8714623273,0,00:00:00
02-Nov-2017 16:50:59,2.7021,403,503,0,42.274697778,-83.674299167,NaN,0,0,00:00:00
02-Nov-2017 16:59:39,2.7081,403,503,520400,42.247274167,-83.761090278,NaN,13.117656279,0,00:00:00
02-Nov-2017 02:37:05,2.1091,411,736,0,42.229811111,-83.719765278,NaN,0,0,00:00:00
02-Nov-2017 02:41:41,2.1123,411,736,276600,42.230692778,-83.680343611,NaN,3.2601846977,0.502894250011113,12:08:46
02-Nov-2017 14:45:51,2.6152,411,738,0,42.230807222,-83.680061111,NaN,0,0,00:00:00
02-Nov-2017 14:52:19,2.6197,411,738,387700,42.229281111,-83.745100833,NaN,5.3668608943,0,00:00:00
02-Nov-2017 11:55:38,2.497,415,682,0,42.255109444,-83.685871389,NaN,0,0,00:00:00
02-Nov-2017 12:01:51,2.5013,415,682,373200,42.295008056,-83.704580556,NaN,5.4489109515,0,00:00:00
02-Nov-2017 20:41:35,2.8622,422,968,0,42.273796944,-83.776731389,NaN,0,0,00:00:00
02-Nov-2017 20:43:18,2.8634,422,968,103300,42.277111667,-83.762236944,NaN,1.2554680016,0.0203293518481491,00:30:59
02-Nov-2017 21:12:34,2.8837,422,969,0,42.268274444,-83.758270833,NaN,0,0,00:00:00
02-Nov-2017 21:16:09,2.8862,422,969,215100,42.252738889,-83.767003333,NaN,2.3636971482,0,00:00:00
02-Nov-2017 22:36:32,2.942,431,672,0,42.274126667,-83.776753333,0,0,0,00:00:00
02-Nov-2017 22:51:33,2.9525,431,672,900600,42.279251111,-83.752293056,0,2.7577345267,0,00:00:00
02-Nov-2017 22:34:56,2.9409,432,821,0,42.249329444,-83.721538611,NaN,0,0,00:00:00
02-Nov-2017 22:37:06,2.9424,432,821,130300,42.244910833,-83.715673056,NaN,0.76607386779,0,00:00:00
02-Nov-2017 23:12:22,2.9669,443,748,0,42.244790278,-83.756410833,0,0,0,00:00:00
02-Nov-2017 23:20:51,2.9728,443,748,509300,42.245076389,-83.694515833,0,5.2101130216,0,00:00:00
02-Nov-2017 16:06:13,2.671,444,875,0,42.281488333,-83.7442425,NaN,0,0,00:00:00
02-Nov-2017 16:10:28,2.6739,444,875,254400,42.297925833,-83.721108333,NaN,3.0653805026,0.00784283335555713,00:15:32
02-Nov-2017 16:21:45,2.6818,444,876,0,42.298021667,-83.720415278,NaN,0,0,00:00:00
02-Nov-2017 16:35:06,2.691,444,876,800900,42.248087222,-83.760496389,NaN,7.5630974048,0,00:00:00
02-Nov-2017 01:12:24,2.0503,453,737,0,42.297016111,-83.681824444,70.688606262,0,0,00:00:00
02-Nov-2017 01:16:39,2.0532,453,737,255000,42.285292778,-83.702221667,60.716457367,3.2777950122,0.837573870311113,20:10:21
02-Nov-2017 21:22:45,2.8908,453,743,0,42.243644722,-83.743461111,38.415195465,0,0,00:00:00
02-Nov-2017 21:37:08,2.9008,453,743,863300,42.276941111,-83.698783611,19.926582336,7.6606601358,0,00:00:00
02-Nov-2017 09:54:38,2.4129,460,807,0,42.24249,-83.700015278,NaN,0,0,00:00:00
02-Nov-2017 09:59:44,2.4165,460,807,306100,42.2585075,-83.675611667,NaN,4.2193191099,0,00:00:00
02-Nov-2017 16:10:53,2.6742,464,681,0,42.302912778,-83.7043025,NaN,0,0,00:00:00
02-Nov-2017 16:14:33,2.6768,464,681,219800,42.308889444,-83.677841667,NaN,2.3225346254,0,00:00:00
02-Nov-2017 18:55:44,2.7887,465,720,0,42.295183333,-83.705064167,NaN,0,0,00:00:00
02-Nov-2017 19:04:10,2.7946,465,720,506000,42.259355278,-83.711057222,NaN,7.0051762239,0.0305478796185219,00:52:26
02-Nov-2017 19:48:10,2.8251,465,723,0,42.229895,-83.725994167,NaN,0,0,00:00:00
02-Nov-2017 20:00:07,2.8334,465,723,717800,42.258892778,-83.708965556,NaN,4.5948410988,0.0133237778296347,00:31:09
02-Nov-2017 20:19:19,2.8467,465,725,0,42.274283611,-83.744225833,NaN,0,0,00:00:00
02-Nov-2017 20:21:57,2.8486,465,725,158600,42.277788056,-83.748822778,NaN,0.598692068,0,00:00:00
02-Nov-2017 21:34:52,2.8992,477,366,0,42.297781944,-83.720346111,NaN,0,0,00:00:00
